paperId,title,abstract,year,openAccessPdf,authors;;;;;;
"90614889fe7dcd3c56849e94a7dbf455d11c1834,An Explanatory Query-Based Framework for Exploring Academic Expertise,""The success of research institutions heavily relies upon identifying the right researchers""""for the job"""": researchers may need to identify appropriate collaborators, often from across disciplines"; students may need to identify suitable supervisors for projects of their interest;" administrators may need to match funding opportunities with relevant researchers, and so on. Usually, finding potential collaborators in institutions is a time-consuming manual search task prone to bias. In this paper, we propose a novel query-based framework for searching, scoring, and exploring research expertise automatically, based upon processing abstracts of academic publications. Given user queries in natural language, our framework finds researchers with relevant expertise, making use of domain-specific knowledge bases and word embeddings. It also generates explanations for its recommendations. We evaluate our framework with an institutional repository of papers from a leading university, using, as baselines, artificial neural networks and transformer-based models for a multilabel classification task to identify authors of publication abstracts. We also assess the cross-domain effectiveness of our framework with a (separate) research funding repository for the same institution. We show that our simple method is effective in identifying matches, while satisfying desirable properties and being efficient."",2021,""{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://arxiv.org/abs/2105.13728, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '3458679', 'name': 'O. Cocarascu'}, {'authorId': '2064036342', 'name': 'A. McLean'}, {'authorId': '2093578348', 'name': 'Paul French'}, {'authorId': '49973505', 'name': 'Francesca Toni'}]""";;;;
"9d4237e2f0646ae6a3e4209fdbb2f8b6e0ec0639,Artificial Intelligence for the Otolaryngologist: A State of the Art Review,""Objective To provide a state of the art review of artificial intelligence (AI), including its subfields of machine learning and natural language processing, as it applies to otolaryngology and to discuss current applications, future impact, and limitations of these technologies. Data Sources PubMed and Medline search engines. Review Methods A structured search of the current literature was performed (up to and including September 2018). Search terms related to topics of AI in otolaryngology were identified and queried to identify relevant articles. Conclusions AI is at the forefront of conversation in academic research and popular culture. In recent years, it has been touted for its potential to revolutionize health care delivery. Yet, to date, it has made few contributions to actual medical practice or patient care. Future adoption of AI technologies in otolaryngology practice may be hindered by misconceptions of what AI is and a fear that machine errors may compromise patient care. However, with potential clinical and economic benefits, it is vital for otolaryngologists to understand the principles and scope of AI. Implications for Practice In the coming years, AI is likely to have a major impact on biomedical research and the practice of medicine. Otolaryngologists are key stakeholders in the development and clinical integration of meaningful AI technologies that will improve patient care. High-quality data collection is essential for the development of AI technologies, and otolaryngologists should seek opportunities to collaborate with data scientists to guide them toward the most impactful clinical questions."",2019,""{'url': 'https://journals.sagepub.com/doi/pdf/10.1177/0194599819827507', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1177/0194599819827507?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1177/0194599819827507, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '46962930', 'name': 'A. Bur'}, {'authorId': '6442409', 'name': 'M. Shew'}, {'authorId': '47154567', 'name': 'J. New'}]""";;;;;;
"22aa29fa637ef0df2aa19282b31ea15c2b92b563,Retrieval of whole human genome clinical variant information through search motors,""The interpretation of variation in the human genome constitutes one of the most pressing challenges in biomedicine. There are many academic and proprietary resources that provide annotation, interpretation, scoring and knowledge of genetic variants under multiple access modalities. For these resources, information is available through portals, wikis, APIs, curated content and databases, and pipelines. Here we explore the use of search motors to provide facilitated access to the main sources of information that are used by clinical geneticists and researchers. We also support the browsing experience with natural language processing and automated summaries of available information. The resulting tool, ai-OMNI.com, is intrinsically flexible, expandable and intuitive, thus providing a different experience for querying the human genome for the consequences of variation."",2019,""{'url': 'https://www.biorxiv.org/content/biorxiv/early/2019/04/05/600098.full.pdf', 'status': 'GREEN', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1101/600098?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1101/600098, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '2114014280', 'name': 'Li Yin'}, {'authorId': '134152380', 'name': 'J. di Iulio'}, {'authorId': '48253417', 'name': 'S. Lelong'}, {'authorId': '39929911', 'name': 'Chunlei Wu'}, {'authorId': '2969256', 'name': 'A. Telenti'}]""";;;;;;
"ec6fa268bb5078fdec6420153a1c5d850eddd58c,Machine Learning Methods for Systematic Reviews:,""Objective At the forefront of machine learning research since its inception has been natural language processing, also known as text mining, referring to a wide range of statistical processes for analyzing textual data and retrieving information. In medical fields, text mining has made valuable contributions in unexpected ways, not least by synthesizing data from disparate biomedical studies. This rapid scoping review examines how machine learning methods for text mining can be implemented at the intersection of these disparate fields to improve the workflow and process of conducting systematic reviews in medical research and related academic disciplines. Methods The primary research question that this investigation asked, “what impact does the use of machine learning have on the methods used by systematic review teams to carry out the systematic review process, such as the precision of search strategies, unbiased article selection or data abstraction and/or analysis for systematic reviews and other comprehensive review types of similar methodology?” A literature search was conducted by a medical librarian utilizing multiple databases, a grey literature search and handsearching of the literature. The search was completed on December 4, 2020. Handsearching was done on an ongoing basis with an end date of April 14, 2023. Results The search yielded 23,190 studies after duplicates were removed. As a result, 117 studies (1.70%) met eligibility criteria for inclusion in this rapid scoping review. Conclusions There are several techniques and/or types of machine learning methods in development or that have already been fully developed to assist with the systematic review stages. Combined with human intelligence, these machine learning methods and tools provide promise for making the systematic review process more efficient, saving valuable time for systematic review authors, and increasing the speed in which evidence can be created and placed in the hands of decision makers and the public."",2023,""{'url': '', 'status': None, 'license': 'CCBYNCND', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC10759980, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '2277585483', 'name': 'Stephanie C. Roth'}, {'authorId': '1403978284', 'name': 'Alex Wermer-Colan'}]""";;;;;;
"6d9452a76ad406781430f9f11c594274b21ca48b,Yara Parser: A Fast and Accurate Dependency Parser,""Dependency parsers are among the most crucial tools in natural language processing as they have many important applications in downstream tasks such as information retrieval, machine translation and knowledge acquisition. We introduce the Yara Parser, a fast and accurate open-source dependency parser based on the arc-eager algorithm and beam search. It achieves an unlabeled accuracy of 93.32 on the standard WSJ test set which ranks it among the top dependency parsers. At its fastest, Yara can parse about 4000 sentences per second when in greedy mode (1 beam). When optimizing for accuracy (using 64 beams and Brown cluster features), Yara can parse 45 sentences per second. The parser can be trained on any syntactic dependency treebank and dierent options are provided in order to make it more flexible and tunable for specific tasks. It is released with the Apache version 2.0 license and can be used for both commercial and academic purposes. The parser can be found at https: //github.com/yahoo/YaraParser."",2015,""{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://arxiv.org/abs/1503.06733, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '2653340', 'name': 'Mohammad Sadegh Rasooli'}, {'authorId': '1739099', 'name': 'Joel R. Tetreault'}]""";;;;;;
"b2152cc13444c692948e15277da2fd2b559d8bee,POS1179 USING ARTIFICIAL INTELLIGENCE TO IDENTIFY ANTI-NEUTROPHIL CYTOPLASMATIC ANTIBODY (ANCA)-ASSOCIATED VASCULITIS PATIENTS IN ELECTRONIC HEALTH RECORDS,""Anti-neutrophil cytoplasmatic antibody (ANCA) associated vasculitis (AAV) is a rare, life-threatening, systemic auto-immune disease.[1]Due to the low prevalence, multiple treating disciplines and poor registration, including ICD-10 classification, identifying AAV patients for (pre-)clinical studies, research and health care evaluation is challenging.[2, 3]Therefore, there is an urgent need to improve identifying these patients in health care organisations. Employing artificial intelligence (AI) – supported search engines are increasingly suggested to achieve this.Reliably identify AAV patients in electronic health records (EHR) using an AI-based tool that incorporates text mining and Natural Language Processing (NLP).The identification method consists of a search strategy combined with NLP-based exclusion. A search strategy to optimally identify AAV patients within a single center EHR system of an academic hospital was developed using an established AAV cohort (n=203) as a gold-standard reference set. Patient records, identified by the search strategy outside of the reference set, underwent manual review to confirm newly-identified AAV patients. Then, improvement in performance by adding NLP to the text-mining search strategy was investigated. Validation was performed on an independent EHR system of a non-academic hospital with an established AAV cohort available for reference (n=84).The search strategy combined five queries based on disease description, laboratory measurements, medication and relevant specialisms. In the determination EHR, the search strategy identified 608 patients, including 197/203 (97.0%) AAV patients of the reference set and 149 newly-identified AAV cases confirmed by manual review. Employing NLP in the identification method improved the positive predictive value (PPV) from 57% (346/608 patients) to 78% (339/444 patients). These results were validated in an independent EHR system where the search strategy identified 333 patient, including 82/84 (97.6%) AAV patients of the reference set and 112 newly-identified AAV cases upon manual review. NLP improved PPV from 59% (194/333 patients) to 86% (192/223 patients). Negative predictive values and specificities were above 98% in all analyses.We present an AI based identification method to identify low-prevalent AAV patients in EHR systems. We demonstrated improved performance when adding NLP to the text-mining search strategy. Successful validation in an independent health organisation supports the applicability and transportability of this method which can be an important accelerator for research efforts and health care evaluation in AAV patients.[1]Kitching AR, Anders HJ, Basu N, Brouwer E, Gordon J, Jayne DR, et al. ANCA-associated vasculitis. Nat Rev Dis Primers. 2020";6(1):71.[2]Quan H, Li B, Saunders LD, Parsons GA, Nilsson CI, Alibhai A, et al. Assessing validity of ICD-9-CM and ICD-10 administrative data in recording clinical conditions in a unique dually coded database. Health Serv Res. 2008;43(4):1424-41.[3]Spierings J BT, Dirikgil E, Moens HB. Overdaad aan ICD-coderingen hindert onderzoek. Medisch Contact. 2020;"22:18-20.NIL.Jolijn van Leeuwen: None declared, Erik Penne: None declared, Y.K. Onno Teng Consultant of: YKOT received an unrestricted research grant and consultancy fees from Vifor Pharma., Grant/research support from: The work of YKOT was supported by the Dutch Kidney Foundation (17OKG04) and by the Arthritis Research and Collaboration Hub Foundation. Arthritis Research and Collaboration Hub is funded by Dutch Arthritis Foundation (ReumaNederland)."",2023,""{'url': 'https://ard.bmj.com/content/annrheumdis/82/Suppl_1/922.2.full.pdf', 'status': 'BRONZE', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1136/annrheumdis-2023-eular.2632?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1136/annrheumdis-2023-eular.2632, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '2144752233', 'name': 'J. V. van Leeuwen'}, {'authorId': '77660397', 'name': 'E. Penne'}, {'authorId': '47516217', 'name': 'Y. Teng'}]""";;;
"11a37999f061b2f95d763a491fd685c25dd3793d,Keyword Extraction from Scientific Publications Using Local Features and Embedding Model,""In the field of natural language processing (NLP), keywords are crucial for enhancing information retrieval (IR) and content summarization, as well as for optimizing search engines and organizing documents. As the volume of generated information increases, identifying keywords manually from large documents becomes more challenging and no longer feasible. Therefore, automatic keyword extraction is necessary as a cost-effective method to handle large documents and to provide scalable solutions for various applications in NLP and information management. In the academic domain, automatic keyword extraction simplifies the process of finding and categorizing scientific publications, enabling paper repositories to optimize their IR and document organizing systems. However, many methods of keyword extraction use either global semantic features based on pre-trained embedding models or local statistical features separately, which yields low results. Since a good keyword must be identified by both external knowledge and local statistical features, this paper proposes a method to improve the performance of keyword extraction from scientific publications by combining local statistical features with embedding models. The proposed method outperforms the baseline methods with an F-score of 0.70 on the SemEval2017 dataset using the SciBERT model and SVM classifier. This research confirms that both local statistical information and contextualized semantic information are important to identify keywords."",2023,""{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1109/ICSPIS59665.2023.10402723?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/ICSPIS59665.2023.10402723, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '2280944811', 'name': 'Girvan S.K. Kurniawan'}, {'authorId': '8769141', 'name': 'K. Lhaksmana'}]""";;;;;;
"a2fe888b5bbff361429d9f28ca6818915becf0b1,AI Literature Review Suite,""The process of conducting literature reviews is often time-consuming and labor-intensive. To streamline this process, I present an AI Literature Review Suite that integrates several functionalities to provide a comprehensive literature review. This tool leverages the power of open access science, large language models (LLMs) and natural language processing to enable the searching, downloading, and organizing of PDF files, as well as extracting content from articles. Semantic search queries are used for data retrieval, while text embeddings and summarization using LLMs present succinct literature reviews. Interaction with PDFs is enhanced through a user-friendly graphical user interface (GUI). The suite also features integrated programs for bibliographic organization, interaction and query, and literature review summaries. This tool presents a robust solution to automate and optimize the process of literature review in academic and industrial research."",2023,""{'url': 'https://arxiv.org/pdf/2308.02443', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://arxiv.org/abs/2308.02443, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '2627789', 'name': 'David A. Tovar'}]""";;;;;;
"371c7be6ae7a779ed48eb2f209bd7ecac33d281c,Researcher Profile: An Automated Solution for Searching and Gathering People’s Profiles,""This project presents an innovative solution to facilitate the search and analysis of professional profiles in academic platforms by automating manual processes and using advanced technologies such as Natural Language Processing (NLP) and third-party application programming interface (API). We designed an architecture based on a React/NextJS front-end and back-end with REST APIs to enable robust and scalable performance for the proposed system. Our proposed architecture and implementation plan provided a solid foundation for the development of the solution. Our initial prototype and advanced functionalities, such as sentiment analysis, keyword extraction, and personalized profile recommendations, are expected to improve the user experience and provide added value to the academic and professional community."",2023,""{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1109/C358072.2023.10436220?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/C358072.2023.10436220, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '144510866', 'name': 'Juan Carlos Martinez-Santos'}, {'authorId': '2284872076', 'name': 'Jenifer Vásquez'}, {'authorId': '2262229458', 'name': 'Edwin Puertas'}]""";;;;;;
"6c6125b98f5b83f97a4bc1bae6e2df493aadf9ae,Impact of Nationwide Utilization of a Machine Learning Model to Identify Home Therapy Candidates,"". Background: Anti-neutrophil cytoplasmatic antibody (ANCA)-associated vasculitis (AAV) is a rare, life-threatening, systemic auto-immune disease. Due to the low prevalence and heterogenous registration, there is an urgent need to improve identification of AAV patients within the electronic health record (EHR)-system of health organizations to facilitate clinical research. Methods: Our aim was to identify, with a high sensitivity, low-prevalence AAV patients within large EHR-systems (>2.000.000 records) using an artificial intelligence (AI)-search tool. We combined a search on structured and unstructured data with natural language processing (NLP)-based exclusion. We developed the method in an academic center with an established AAV training set (n=203) and validated the method in a non-academic center with a validation set (n=84). We anonymously reviewed all identified patient records for AAV diagnosis. Results: The final search strategy combined four queries on disease description, laboratory measurements, medication and specialisms. In the training center, this search identified 608 patients, of which 346 were AAV patients upon manual review. 197/203 patients of the training set were retrieved, indicating a sensitivity of 97%. Employing NLP-based exclusion resulted in 444 patients with 339 AAV patients, resulting in an increase of positive predictive value (PPV) from 57% to 78% and a sensitivity of 96%. In the validation center the search strategy identified 333 patients, of which 194 were AAV patients, including 82/84 (98%) patients of the validation set. After NLP-based exclusion 223 patients remained, including 196 AAV patients, improving PPV from 58 to 86% with a sensitivity of 98%. Our identification method outperformed ICD-10 coding predominantly in identifying myeloperoxidase (MPO)-positive AAV patients and patients with few specialisms involved. Conclusions: We demonstrated excellent performance of an AI-based identification method, incorporating NLP, to identify AAV patients in EHRs and we validated the applicability and transportability. This method can accelerate research efforts, while avoiding the limitations of ICD-10-based registration."",2023,""{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1681/ASN.20233411S1102c?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1681/ASN.20233411S1102c, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '152619420', 'name': 'C. Monaghan'}, {'authorId': '2302205852', 'name': 'Maria Hanson'}, {'authorId': '2295586896', 'name': 'Hao Han'}, {'authorId': '2151683063', 'name': 'Joanna Willetts'}, {'authorId': '3478721', 'name': 'L. Usvyat'}]""";;;;;;
"7d19b336e67d0bf87af4a81cb79f2743c0192a91,""Cross-Modal Question Generation: NLP-based Approaches for Text, Image, PDF, and Video Inputs"",""Natural Language Processing (NLP) has advanced recently, and this has fundamentally changed how humans interact with and understand written material. Among the many uses of natural language processing (NLP), automated question generation (QG) has attracted significant interest in data retrieval and academic research. This study explores novel approaches and tactics for bringing NLP methods to the field of QG. This study provides a thorough synopsis of the many stages of the QG process, including the preparation of preliminary data, the creation of questionnaires, and the interviewing procedure. This study examines each of these phases in detail and discusses about the issues that have surfaced recently along with their associated fixes. It also highlights the critical role that neural networks—in particular, transformer-based models—play in improving QG system performance. Furthermore, this study covers a wide range of applications for automated QG, from search engine building and chatbot interaction to the creation of content for research and education. give case studies and practical applications where the effectiveness of automated QG has been shown. The study also looks at accepted assessment measures and benchmarks for determining the quality of questionnaires that are created. To make it possible to compare QG systems meaningfully, this study emphasizes the value of human participation in research and the usefulness of standardized datasets."",2023,""{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1109/ICIMIA60377.2023.10426142?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/ICIMIA60377.2023.10426142, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '2262309002', 'name': 'Snehal R. Rathi'}, {'authorId': '2297397687', 'name': 'Prasad Chate'}, {'authorId': '2297392637', 'name': 'Gaurav Desai'}, {'authorId': '2297393269', 'name': 'Om Gangji'}, {'authorId': '2297393816', 'name': 'Vishwajeet Kale'}, {'authorId': '2297392651', 'name': 'Aditya Kalbhor'}]""";;;;;;
"99a1eacc40f918f60c1827cecfee554d2663b2d4,Polygenic Prediction of Estimated Glomerular Filtration Rate in Individuals of African Descent and from the Americas,"". Background: Anti-neutrophil cytoplasmatic antibody (ANCA)-associated vasculitis (AAV) is a rare, life-threatening, systemic auto-immune disease. Due to the low prevalence and heterogenous registration, there is an urgent need to improve identification of AAV patients within the electronic health record (EHR)-system of health organizations to facilitate clinical research. Methods: Our aim was to identify, with a high sensitivity, low-prevalence AAV patients within large EHR-systems (>2.000.000 records) using an artificial intelligence (AI)-search tool. We combined a search on structured and unstructured data with natural language processing (NLP)-based exclusion. We developed the method in an academic center with an established AAV training set (n=203) and validated the method in a non-academic center with a validation set (n=84). We anonymously reviewed all identified patient records for AAV diagnosis. Results: The final search strategy combined four queries on disease description, laboratory measurements, medication and specialisms. In the training center, this search identified 608 patients, of which 346 were AAV patients upon manual review. 197/203 patients of the training set were retrieved, indicating a sensitivity of 97%. Employing NLP-based exclusion resulted in 444 patients with 339 AAV patients, resulting in an increase of positive predictive value (PPV) from 57% to 78% and a sensitivity of 96%. In the validation center the search strategy identified 333 patients, of which 194 were AAV patients, including 82/84 (98%) patients of the validation set. After NLP-based exclusion 223 patients remained, including 196 AAV patients, improving PPV from 58 to 86% with a sensitivity of 98%. Our identification method outperformed ICD-10 coding predominantly in identifying myeloperoxidase (MPO)-positive AAV patients and patients with few specialisms involved. Conclusions: We demonstrated excellent performance of an AI-based identification method, incorporating NLP, to identify AAV patients in EHRs and we validated the applicability and transportability. This method can accelerate research efforts, while avoiding the limitations of ICD-10-based registration."",2023,""{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1681/ASN.20233411S1102e?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1681/ASN.20233411S1102e, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '2290268521', 'name': 'Holly J Kramer'}, {'authorId': '2302263566', 'name': 'Amy Bentley'}, {'authorId': '2276128541', 'name': 'Odessica N. Hughes'}, {'authorId': '2344815727', 'name': 'Girish N. Nadkarni'}, {'authorId': '2053859', 'name': 'J. Mychaleckyj'}, {'authorId': '2302209350', 'name': 'Andrew Morris'}, {'authorId': '2301896910', 'name': 'Nora Franceschini'}]""";;;;;;
"92883c9459b2f9a3c543fb375a28f71a41b67be5,Ontology based information retrieval system for Academic Library,""Information retrieval system is taking an important role in current search engine which performs searching operation based on keywords which results in enormous amount of data available to the user, from which user cannot figure out the essential and most important information. This limitation may be overcome by a new web architecture known as semantic web which overcome the limitation of keyword based search technique called conceptual or semantic search technique. Natural language processing technique is mostly implemented in QA system for asking user's question and several steps are also followed for conversion of questions to query form for getting an exact answer. In conceptual search, search engine interprets the meaning of user's query and the relation among the concepts that documents contains with respect to a particular domain that produces specific answers instead of giving list of answers. In this paper, we proposed ontology based semantic information retrieval system and Jena semantic web framework in which, user enters an input query which is parsed by Standford Parser then triplet extraction algorithm is used. To all input query, SPARQL query is formed and then it is fired on the knowledge base (Ontology) that finds appropriate RDF triples in knowledge base and retrieve the relevant information using Jena framework."",2015,""{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1109/ICIIECS.2015.7193106?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/ICIIECS.2015.7193106, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '9254599', 'name': 'Amol N. Jamgade'}, {'authorId': '144236982', 'name': 'S. Karale'}]""";;;;;;
"638cedba3635bdd7d18f97246c40ad3a2201d354,A Systematic Literature Review of Automated ICD Coding and Classification Systems using Discharge Summaries,""Codification of free-text clinical narratives have long been recognised to be beneficial for secondary uses such as funding, insurance claim processing and research. The current scenario of assigning codes is a manual process which is very expensive, time-consuming and error prone. In recent years, many researchers have studied the use of Natural Language Processing (NLP), related Machine Learning (ML) and Deep Learning (DL) methods and techniques to resolve the problem of manual coding of clinical narratives and to assist human coders to assign clinical codes more accurately and efficiently. This systematic literature review provides a comprehensive overview of automated clinical coding systems that utilises appropriate NLP, ML and DL methods and techniques to assign ICD codes to discharge summaries. We have followed the Preferred Reporting Items for Systematic Reviews and Meta-Analyses(PRISMA) guidelines and conducted a comprehensive search of publications from January, 2010 to December 2020 in four academic databases- PubMed, ScienceDirect, Association for Computing Machinery(ACM) Digital Library, and the Association for Computational Linguistics(ACL) Anthology. We reviewed 7,556 publications"; 38 met the inclusion criteria. This review identified: datasets having discharge summaries;" NLP techniques along with some other data extraction processes, different feature extraction and embedding techniques. To measure the performance of classification methods, different evaluation metrics are used. Lastly, future research directions are provided to scholars who are interested in automated ICD code assignment. Efforts are still required to improve ICD code prediction accuracy, availability of large-scale de-identified clinical corpora with the latest version of the classification system. This can be a platform to guide and share knowledge with the less experienced coders and researchers."",2021,""{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://arxiv.org/abs/2107.10652, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '9410576', 'name': 'R. Kaur'}, {'authorId': '2615312', 'name': 'J. A. Ginige'}, {'authorId': '2067321083', 'name': 'O. Obst'}]""";;;;
"8823dceb318c002a54800056a979fc2ab3517458,Crowdsourcing forensics: Creating a curated catalog of digital forensic artifacts,""The increasing volume, variety, velocity, distribution, structural intricacy, and complexity of use of digital evidence can make it difficult for practitioners to find and understand the most forensically useful information (Casey E. Digital evidence and computer crime: Forensic science, computers, and the Internet. Academic Press"; 2011. p. 31; Pollitt M. The hermeneutics of the hard drive: Using narratology, natural language processing, and knowledge management to improve the effectiveness of the digital forensic process [PhD dissertation]. University of Central Florida;" 2011). Digital forensic practitioners currently search for information and solutions in an ad hoc manner, leading to results that are unstructured, unverified, and sometimes incomplete. As a result, certain digital evidence is being missed or misinterpreted. To mitigate risks of knowledge gaps, there is a pressing need for a systematic mechanism that practitioners can use to codify and combine their collective knowledge. This work presents the design and development of a solution that catalogs crowdsourced knowledge of digital forensic artifacts in a well‐structured, easily searchable form to support efficient and automated extraction of pertinent information, improving availability and reliability of interpretation of artifacts (general acceptance). Technical implementation and artifact curation are discussed with illustrative examples and recommendations for future work."",2022,""{'url': 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9543441', 'status': 'GREEN', 'license': 'CCBYNC', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC9543441, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '143778267', 'name': 'E. Casey'}, {'authorId': '2151126375', 'name': 'Lam Nguyen'}, {'authorId': '2175632079', 'name': 'Jeffrey Mates'}, {'authorId': '2175630155', 'name': 'Scott Lalliss'}]""";;;
"4ba2e7c6249222b125348c4fbbeea0a57dd501cd,Patient treatment and outcome after breast cancer orbital and periorbital metastases: a comprehensive case series including analysis of lobular versus ductal tumor histology,""Background Breast cancer is the most common malignancy to spread to the orbit and periorbit, and the invasive lobular carcinoma (ILC) histologic subtype of breast cancer has been reported to form these ophthalmic metastases (OM) more frequently than invasive ductal carcinomas (IDC). We herein report our single academic institution experience with breast cancer OM with respect to anatomical presentation, histology (lobular vs. ductal), treatment, and survival. Methods We employed the natural language processing platform, TIES (Text Information Extraction System), to search 2.3 million de-identified patient pathology and radiology records at our institution in order to identify patients with OM secondary to breast cancer. We then compared the resultant cohort, the “OM cohort,” to two other representative metastatic breast cancer patient (MBC) databases from our institution. Histological analysis of selected patients was performed. Results Our TIES search and manual refinement ultimately identified 28 patients who were diagnosed with breast cancer between 1995 and 2016 that subsequently developed OM. Median age at diagnosis was 54 (range 28–77) years of age. ER, PR, and HER2 status from the 28 patients with OM did not differ from other patients with MBC from our institution. The relative proportion of patients with ILC was significantly higher in the OM cohort (32.1%) than in other MBC patients in our institution (11.3%, p  = 0.007). Median time to first OM in the OM cohort was 46.7 months, and OM were the second most frequent first metastases after bony metastases. After diagnosis of the first distant metastasis of any kind, median survival of patients with ILC (21.4 months) was significantly shorter than that of patients with IDC (55.3 months, p  = 0.03). Nine patients developed bilateral OM. We observed a significant co-occurrence of OM and central nervous system metastases ( p  = 0.0053). The histological analysis revealed an interesting case in which the primary tumor was of a mixed ILC/IDC subtype, while only ILC was present in the OM. Conclusions OM from breast cancer are illustrative of the difference in metastatic behavior of ILC versus IDC and should be considered when treating patients with ILC, especially in those with complaints of visual acuity changes."",2020,""{'url': 'https://breast-cancer-research.biomedcentral.com/track/pdf/10.1186/s13058-020-01309-3', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC7318761, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '1573328595', 'name': 'Martin Blohmer'}, {'authorId': '2144059181', 'name': 'Li Zhu'}, {'authorId': '33877936', 'name': 'J. Atkinson'}, {'authorId': '5419826', 'name': 'S. Beriwal'}, {'authorId': '1420609124', 'name': 'J. Rodríguez-López'}, {'authorId': '3587465', 'name': 'M. Rosenzweig'}, {'authorId': '48138547', 'name': 'A. Brufsky'}, {'authorId': '1799353', 'name': 'G. Tseng'}, {'authorId': '143771262', 'name': 'P. C. Lucas'}, {'authorId': '145263625', 'name': 'Adrian V. Lee'}, {'authorId': '2486035', 'name': 'S. Oesterreich'}, {'authorId': '3839221', 'name': 'R. Jankowitz'}]""";;;;;;
